TID,VAR,TRP,VAL,TRF,GRD
DC649713414,TC,R,0,R,
DC649713414,TC,RG,0,R,
DC649713414,TC,RM,0,R,
DC649713414,TC,RS,0,R,
DC654311121,TC,R,0,R,0.0
DC654311121,TC,RG,0,R,
DC654311121,TC,RM,0,R,
DC654311121,TC,RS,0,R,
DC654311122,TC,R,0,RG,
DC654311122,TC,RG,0,RG,0.0
DC654311122,TC,RM,0,RG,
DC654311122,TC,RS,0,RG,
DC654311123,TC,R,0,RG,
DC654311123,TC,RG,0,RG,
DC654311123,TC,RM,0,RG,
DC654311123,TC,RS,0,RG,
DC654512321,TC,R,1,RG,
DC654512321,TC,RG,1,RG,1.0
DC654512321,TC,RM,1,RG,
DC654512321,TC,RS,1,RG,
DC654512322,TC,R,0,RG,
DC654512322,TC,RG,0,RG,
DC654512322,TC,RM,0,RG,
DC654512322,TC,RS,0,RG,
DC656410111,TC,R,0,R,1.0
DC656410111,TC,RG,0,R,
DC656410111,TC,RM,0,R,
DC656410111,TC,RS,0,R,
DC656410112,TC,R,0,RS,
DC656410112,TC,RG,0,RS,
DC656410112,TC,RM,0,RS,
DC656410112,TC,RS,0,RS,
DC664211021,TC,R,1,R,0.0
DC664211021,TC,RG,1,R,
DC664211021,TC,RM,1,R,
DC664211021,TC,RS,1,R,
DC664211022,TC,R,0,RS,
DC664211022,TC,RG,0,RS,
DC664211022,TC,RM,0,RS,
DC664211022,TC,RS,0,RS,1.0
DC664211023,TC,R,1,RS,
DC664211023,TC,RG,1,RS,
DC664211023,TC,RM,1,RS,
DC664211023,TC,RS,1,RS,
DC665913651,TC,R,1,R,0.0
DC665913651,TC,RG,1,R,
DC665913651,TC,RM,1,R,
DC665913651,TC,RS,1,R,
DC665913652,TC,R,1,R,0.0
DC665913652,TC,RG,1,R,
DC665913652,TC,RM,1,R,
DC665913652,TC,RS,1,R,
DC665913653,TC,R,0,R,0.0
DC665913653,TC,RG,0,R,
DC665913653,TC,RM,0,R,
DC665913653,TC,RS,0,R,
DC665913654,TC,R,0,R,
DC665913654,TC,RG,0,R,
DC665913654,TC,RM,0,R,
DC665913654,TC,RS,0,R,
DC667114531,TC,R,0,R,0.0
DC667114531,TC,RG,0,R,
DC667114531,TC,RM,0,R,
DC667114531,TC,RS,0,R,
DC667114532,TC,R,0,R,1.0
DC667114532,TC,RG,0,R,
DC667114532,TC,RM,0,R,
DC667114532,TC,RS,0,R,
DC667114533,TC,R,0,R,1.0
DC667114533,TC,RG,0,R,
DC667114533,TC,RM,0,R,
DC667114533,TC,RS,0,R,
DC667114534,TC,R,1,R,
DC667114534,TC,RG,1,R,
DC667114534,TC,RM,1,R,
DC667114534,TC,RS,1,R,
DC668512151,TC,R,1,RS,
DC668512151,TC,RG,1,RS,
DC668512151,TC,RM,1,RS,
DC668512151,TC,RS,1,RS,0.0
DC668512152,TC,R,0,RS,
DC668512152,TC,RG,0,RS,
DC668512152,TC,RM,0,RS,
DC668512152,TC,RS,0,RS,
DC668714501,TC,R,0,R,0.0
DC668714501,TC,RG,0,R,
DC668714501,TC,RM,0,R,
DC668714501,TC,RS,0,R,
DC668714502,TC,R,0,R,1.0
DC668714502,TC,RG,0,R,
DC668714502,TC,RM,0,R,
DC668714502,TC,RS,0,R,
DC668714503,TC,R,0,R,1.0
DC668714503,TC,RG,0,R,
DC668714503,TC,RM,0,R,
DC668714503,TC,RS,0,R,
DC668714504,TC,R,1,R,
DC668714504,TC,RG,1,R,
DC668714504,TC,RM,1,R,
DC668714504,TC,RS,1,R,
DC672010491,TC,R,0,R,0.0
DC672010491,TC,RG,0,R,
DC672010491,TC,RM,0,R,
DC672010491,TC,RS,0,R,
DC672010492,TC,R,1,RS,
DC672010492,TC,RG,1,RS,
DC672010492,TC,RM,1,RS,
DC672010492,TC,RS,1,RS,0.0
DC672010493,TC,R,1,RS,
DC672010493,TC,RG,1,RS,
DC672010493,TC,RM,1,RS,
DC672010493,TC,RS,1,RS,
DC673714571,TC,R,0,R,0.0
DC673714571,TC,RG,0,R,
DC673714571,TC,RM,0,R,
DC673714571,TC,RS,0,R,
DC673714572,TC,R,0,R,0.0
DC673714572,TC,RG,0,R,
DC673714572,TC,RM,0,R,
DC673714572,TC,RS,0,R,
DC673714573,TC,R,0,R,1.0
DC673714573,TC,RG,0,R,
DC673714573,TC,RM,0,R,
DC673714573,TC,RS,0,R,
DC673714574,TC,R,0,R,
DC673714574,TC,RG,0,R,
DC673714574,TC,RM,0,R,
DC673714574,TC,RS,0,R,
DC680711771,TC,R,1,R,0.0
DC680711771,TC,RG,1,R,
DC680711771,TC,RM,1,R,
DC680711771,TC,RS,1,R,
DC680711772,TC,R,0,RM,
DC680711772,TC,RG,0,RM,
DC680711772,TC,RM,0,RM,
DC680711772,TC,RS,0,RM,
DC680712701,TC,R,1,RM,
DC680712701,TC,RG,1,RM,
DC680712701,TC,RM,1,RM,1.0
DC680712701,TC,RS,1,RM,
DC680712702,TC,R,0,RM,
DC680712702,TC,RG,0,RM,
DC680712702,TC,RM,0,RM,
DC680712702,TC,RS,0,RM,
DC685111781,TC,R,0,R,1.0
DC685111781,TC,RG,0,R,
DC685111781,TC,RM,0,R,
DC685111781,TC,RS,0,R,
DC685111782,TC,R,0,RM,
DC685111782,TC,RG,0,RM,
DC685111782,TC,RM,0,RM,0.0
DC685111782,TC,RS,0,RM,
DC685111783,TC,R,0,RM,
DC685111783,TC,RG,0,RM,
DC685111783,TC,RM,0,RM,0.0
DC685111783,TC,RS,0,RM,
DC685111784,TC,R,0,RM,
DC685111784,TC,RG,0,RM,
DC685111784,TC,RM,0,RM,1.0
DC685111784,TC,RS,0,RM,
DC685111785,TC,R,1,RM,
DC685111785,TC,RG,1,RM,
DC685111785,TC,RM,1,RM,0.0
DC685111785,TC,RS,1,RM,
DC685111786,TC,R,0,RM,
DC685111786,TC,RG,0,RM,
DC685111786,TC,RM,0,RM,
DC685111786,TC,RS,0,RM,
DC686913131,TC,R,1,R,1.0
DC686913131,TC,RG,1,R,
DC686913131,TC,RM,1,R,
DC686913131,TC,RS,1,R,
DC686913132,TC,R,1,R,0.0
DC686913132,TC,RG,1,R,
DC686913132,TC,RM,1,R,
DC686913132,TC,RS,1,R,
DC686913133,TC,R,1,R,0.0
DC686913133,TC,RG,1,R,
DC686913133,TC,RM,1,R,
DC686913133,TC,RS,1,R,
DC686913134,TC,R,1,R,
DC686913134,TC,RG,1,R,
DC686913134,TC,RM,1,R,
DC686913134,TC,RS,1,R,
DC688012811,TC,R,1,RM,
DC688012811,TC,RG,1,RM,
DC688012811,TC,RM,1,RM,0.0
DC688012811,TC,RS,1,RM,
DC688012812,TC,R,0,RM,
DC688012812,TC,RG,0,RM,
DC688012812,TC,RM,0,RM,
DC688012812,TC,RS,0,RM,
DC690612501,TC,R,0,RG,
DC690612501,TC,RG,0,RG,1.0
DC690612501,TC,RM,0,RG,
DC690612501,TC,RS,0,RG,
DC690612502,TC,R,1,RG,
DC690612502,TC,RG,1,RG,
DC690612502,TC,RM,1,RG,
DC690612502,TC,RS,1,RG,
DC690710031,TC,R,0,R,1.0
DC690710031,TC,RG,0,R,
DC690710031,TC,RM,0,R,
DC690710031,TC,RS,0,R,
DC690710032,TC,R,0,RS,
DC690710032,TC,RG,0,RS,
DC690710032,TC,RM,0,RS,
DC690710032,TC,RS,0,RS,
DC691212591,TC,R,0,RM,
DC691212591,TC,RG,0,RM,
DC691212591,TC,RM,0,RM,1.0
DC691212591,TC,RS,0,RM,
DC691212592,TC,R,1,RM,
DC691212592,TC,RG,1,RM,
DC691212592,TC,RM,1,RM,
DC691212592,TC,RS,1,RM,
DC692314561,TC,R,0,R,0.0
DC692314561,TC,RG,0,R,
DC692314561,TC,RM,0,R,
DC692314561,TC,RS,0,R,
DC692314562,TC,R,0,R,1.0
DC692314562,TC,RG,0,R,
DC692314562,TC,RM,0,R,
DC692314562,TC,RS,0,R,
DC692314563,TC,R,1,R,0.0
DC692314563,TC,RG,1,R,
DC692314563,TC,RM,1,R,
DC692314563,TC,RS,1,R,
DC692314564,TC,R,0,R,
DC692314564,TC,RG,0,R,
DC692314564,TC,RM,0,R,
DC692314564,TC,RS,0,R,
DC693213871,TC,R,0,R,1.0
DC693213871,TC,RG,0,R,
DC693213871,TC,RM,0,R,
DC693213871,TC,RS,0,R,
DC693213872,TC,R,0,R,1.0
DC693213872,TC,RG,0,R,
DC693213872,TC,RM,0,R,
DC693213872,TC,RS,0,R,
DC693213873,TC,R,1,R,0.0
DC693213873,TC,RG,1,R,
DC693213873,TC,RM,1,R,
DC693213873,TC,RS,1,R,
DC693213874,TC,R,0,R,
DC693213874,TC,RG,0,R,
DC693213874,TC,RM,0,R,
DC693213874,TC,RS,0,R,
DC696913541,TC,R,1,R,0.0
DC696913541,TC,RG,1,R,
DC696913541,TC,RM,1,R,
DC696913541,TC,RS,1,R,
DC696913542,TC,R,0,R,1.0
DC696913542,TC,RG,0,R,
DC696913542,TC,RM,0,R,
DC696913542,TC,RS,0,R,
DC696913543,TC,R,0,R,1.0
DC696913543,TC,RG,0,R,
DC696913543,TC,RM,0,R,
DC696913543,TC,RS,0,R,
DC696913544,TC,R,1,R,
DC696913544,TC,RG,1,R,
DC696913544,TC,RM,1,R,
DC696913544,TC,RS,1,R,
DC697114541,TC,R,0,R,0.0
DC697114541,TC,RG,0,R,
DC697114541,TC,RM,0,R,
DC697114541,TC,RS,0,R,
DC697114542,TC,R,0,R,1.0
DC697114542,TC,RG,0,R,
DC697114542,TC,RM,0,R,
DC697114542,TC,RS,0,R,
DC697114543,TC,R,0,R,1.0
DC697114543,TC,RG,0,R,
DC697114543,TC,RM,0,R,
DC697114543,TC,RS,0,R,
DC697114544,TC,R,1,R,
DC697114544,TC,RG,1,R,
DC697114544,TC,RM,1,R,
DC697114544,TC,RS,1,R,
DC700714401,TC,R,1,R,0.0
DC700714401,TC,RG,1,R,
DC700714401,TC,RM,1,R,
DC700714401,TC,RS,1,R,
DC700714402,TC,R,1,R,0.0
DC700714402,TC,RG,1,R,
DC700714402,TC,RM,1,R,
DC700714402,TC,RS,1,R,
DC700714403,TC,R,1,R,0.0
DC700714403,TC,RG,1,R,
DC700714403,TC,RM,1,R,
DC700714403,TC,RS,1,R,
DC700714404,TC,R,0,R,
DC700714404,TC,RG,0,R,
DC700714404,TC,RM,0,R,
DC700714404,TC,RS,0,R,
DC701814341,TC,R,0,R,0.0
DC701814341,TC,RG,0,R,
DC701814341,TC,RM,0,R,
DC701814341,TC,RS,0,R,
DC701814342,TC,R,0,R,1.0
DC701814342,TC,RG,0,R,
DC701814342,TC,RM,0,R,
DC701814342,TC,RS,0,R,
DC701814343,TC,R,1,R,0.0
DC701814343,TC,RG,1,R,
DC701814343,TC,RM,1,R,
DC701814343,TC,RS,1,R,
DC701814344,TC,R,1,R,
DC701814344,TC,RG,1,R,
DC701814344,TC,RM,1,R,
DC701814344,TC,RS,1,R,
DC709210691,TC,R,0,R,0.0
DC709210691,TC,RG,0,R,
DC709210691,TC,RM,0,R,
DC709210691,TC,RS,0,R,
DC709210692,TC,R,0,RS,
DC709210692,TC,RG,0,RS,
DC709210692,TC,RM,0,RS,
DC709210692,TC,RS,0,RS,
DC709212141,TC,R,1,RS,
DC709212141,TC,RG,1,RS,
DC709212141,TC,RM,1,RS,
DC709212141,TC,RS,1,RS,0.0
DC709212142,TC,R,0,RS,
DC709212142,TC,RG,0,RS,
DC709212142,TC,RM,0,RS,
DC709212142,TC,RS,0,RS,
DC709513231,TC,R,1,R,1.0
DC709513231,TC,RG,1,R,
DC709513231,TC,RM,1,R,
DC709513231,TC,RS,1,R,
DC709513232,TC,R,1,R,0.0
DC709513232,TC,RG,1,R,
DC709513232,TC,RM,1,R,
DC709513232,TC,RS,1,R,
DC709513233,TC,R,0,R,0.0
DC709513233,TC,RG,0,R,
DC709513233,TC,RM,0,R,
DC709513233,TC,RS,0,R,
DC709513234,TC,R,0,R,
DC709513234,TC,RG,0,R,
DC709513234,TC,RM,0,R,
DC709513234,TC,RS,0,R,
DC710011971,TC,R,0,RS,
DC710011971,TC,RG,0,RS,
DC710011971,TC,RM,0,RS,
DC710011971,TC,RS,0,RS,1.0
DC710011972,TC,R,1,RS,
DC710011972,TC,RG,1,RS,
DC710011972,TC,RM,1,RS,
DC710011972,TC,RS,1,RS,1.0
DC710011973,TC,R,1,RS,
DC710011973,TC,RG,1,RS,
DC710011973,TC,RM,1,RS,
DC710011973,TC,RS,1,RS,1.0
DC710011974,TC,R,1,RS,
DC710011974,TC,RG,1,RS,
DC710011974,TC,RM,1,RS,
DC710011974,TC,RS,1,RS,
DC710310211,TC,R,0,R,0.0
DC710310211,TC,RG,0,R,
DC710310211,TC,RM,0,R,
DC710310211,TC,RS,0,R,
DC710310212,TC,R,0,RS,
DC710310212,TC,RG,0,RS,
DC710310212,TC,RM,0,RS,
DC710310212,TC,RS,0,RS,
DC710410151,TC,R,0,R,0.0
DC710410151,TC,RG,0,R,
DC710410151,TC,RM,0,R,
DC710410151,TC,RS,0,R,
DC710410152,TC,R,0,RS,
DC710410152,TC,RG,0,RS,
DC710410152,TC,RM,0,RS,
DC710410152,TC,RS,0,RS,0.0
DC710410153,TC,R,0,RS,
DC710410153,TC,RG,0,RS,
DC710410153,TC,RM,0,RS,
DC710410153,TC,RS,0,RS,
DC710710901,TC,R,1,R,1.0
DC710710901,TC,RG,1,R,
DC710710901,TC,RM,1,R,
DC710710901,TC,RS,1,R,
DC710710902,TC,R,1,RS,
DC710710902,TC,RG,1,RS,
DC710710902,TC,RM,1,RS,
DC710710902,TC,RS,1,RS,
DC711413391,TC,R,0,R,1.0
DC711413391,TC,RG,0,R,
DC711413391,TC,RM,0,R,
DC711413391,TC,RS,0,R,
DC711413392,TC,R,0,R,1.0
DC711413392,TC,RG,0,R,
DC711413392,TC,RM,0,R,
DC711413392,TC,RS,0,R,
DC711413393,TC,R,1,R,0.0
DC711413393,TC,RG,1,R,
DC711413393,TC,RM,1,R,
DC711413393,TC,RS,1,R,
DC711413394,TC,R,0,R,
DC711413394,TC,RG,0,R,
DC711413394,TC,RM,0,R,
DC711413394,TC,RS,0,R,
DC713314601,TC,R,0,R,0.0
DC713314601,TC,RG,0,R,
DC713314601,TC,RM,0,R,
DC713314601,TC,RS,0,R,
DC713314602,TC,R,0,R,0.0
DC713314602,TC,RG,0,R,
DC713314602,TC,RM,0,R,
DC713314602,TC,RS,0,R,
DC713314603,TC,R,0,R,0.0
DC713314603,TC,RG,0,R,
DC713314603,TC,RM,0,R,
DC713314603,TC,RS,0,R,
DC713314604,TC,R,1,R,
DC713314604,TC,RG,1,R,
DC713314604,TC,RM,1,R,
DC713314604,TC,RS,1,R,
DC713814511,TC,R,0,R,0.0
DC713814511,TC,RG,0,R,
DC713814511,TC,RM,0,R,
DC713814511,TC,RS,0,R,
DC713814512,TC,R,0,R,1.0
DC713814512,TC,RG,0,R,
DC713814512,TC,RM,0,R,
DC713814512,TC,RS,0,R,
DC713814513,TC,R,1,R,1.0
DC713814513,TC,RG,1,R,
DC713814513,TC,RM,1,R,
DC713814513,TC,RS,1,R,
DC713814514,TC,R,0,R,
DC713814514,TC,RG,0,R,
DC713814514,TC,RM,0,R,
DC713814514,TC,RS,0,R,
DC714813421,TC,R,0,R,1.0
DC714813421,TC,RG,0,R,
DC714813421,TC,RM,0,R,
DC714813421,TC,RS,0,R,
DC714813422,TC,R,0,R,0.0
DC714813422,TC,RG,0,R,
DC714813422,TC,RM,0,R,
DC714813422,TC,RS,0,R,
DC714813423,TC,R,0,R,0.0
DC714813423,TC,RG,0,R,
DC714813423,TC,RM,0,R,
DC714813423,TC,RS,0,R,
DC714813424,TC,R,0,R,
DC714813424,TC,RG,0,R,
DC714813424,TC,RM,0,R,
DC714813424,TC,RS,0,R,
DC716413061,TC,R,1,R,0.0
DC716413061,TC,RG,1,R,
DC716413061,TC,RM,1,R,
DC716413061,TC,RS,1,R,
DC716413062,TC,R,0,R,1.0
DC716413062,TC,RG,0,R,
DC716413062,TC,RM,0,R,
DC716413062,TC,RS,0,R,
DC716413063,TC,R,1,R,0.0
DC716413063,TC,RG,1,R,
DC716413063,TC,RM,1,R,
DC716413063,TC,RS,1,R,
DC716413064,TC,R,1,R,
DC716413064,TC,RG,1,R,
DC716413064,TC,RM,1,R,
DC716413064,TC,RS,1,R,
DC719212431,TC,R,0,RG,
DC719212431,TC,RG,0,RG,0.0
DC719212431,TC,RM,0,RG,
DC719212431,TC,RS,0,RG,
DC719212432,TC,R,1,RG,
DC719212432,TC,RG,1,RG,0.0
DC719212432,TC,RM,1,RG,
DC719212432,TC,RS,1,RG,
DC719212433,TC,R,0,RG,
DC719212433,TC,RG,0,RG,1.0
DC719212433,TC,RM,0,RG,
DC719212433,TC,RS,0,RG,
DC719212434,TC,R,0,RG,
DC719212434,TC,RG,0,RG,
DC719212434,TC,RM,0,RG,
DC719212434,TC,RS,0,RG,
DC720911491,TC,R,0,R,0.0
DC720911491,TC,RG,0,R,
DC720911491,TC,RM,0,R,
DC720911491,TC,RS,0,R,
DC720911492,TC,R,0,RG,
DC720911492,TC,RG,0,RG,
DC720911492,TC,RM,0,RG,
DC720911492,TC,RS,0,RG,
DC722312101,TC,R,0,RS,
DC722312101,TC,RG,0,RS,
DC722312101,TC,RM,0,RS,
DC722312101,TC,RS,0,RS,0.0
DC722312102,TC,R,1,RS,
DC722312102,TC,RG,1,RS,
DC722312102,TC,RM,1,RS,
DC722312102,TC,RS,1,RS,
DC724210131,TC,R,0,R,0.0
DC724210131,TC,RG,0,R,
DC724210131,TC,RM,0,R,
DC724210131,TC,RS,0,R,
DC724210132,TC,R,0,RS,
DC724210132,TC,RG,0,RS,
DC724210132,TC,RM,0,RS,
DC724210132,TC,RS,0,RS,
DC724211081,TC,R,1,R,1.0
DC724211081,TC,RG,1,R,
DC724211081,TC,RM,1,R,
DC724211081,TC,RS,1,R,
DC724211082,TC,R,1,RG,
DC724211082,TC,RG,1,RG,
DC724211082,TC,RM,1,RG,
DC724211082,TC,RS,1,RG,
DC724614331,TC,R,1,R,0.0
DC724614331,TC,RG,1,R,
DC724614331,TC,RM,1,R,
DC724614331,TC,RS,1,R,
DC724614332,TC,R,0,R,1.0
DC724614332,TC,RG,0,R,
DC724614332,TC,RM,0,R,
DC724614332,TC,RS,0,R,
DC724614333,TC,R,1,R,0.0
DC724614333,TC,RG,1,R,
DC724614333,TC,RM,1,R,
DC724614333,TC,RS,1,R,
DC724614334,TC,R,0,R,
DC724614334,TC,RG,0,R,
DC724614334,TC,RM,0,R,
DC724614334,TC,RS,0,R,
DC728910711,TC,R,1,R,0.0
DC728910711,TC,RG,1,R,
DC728910711,TC,RM,1,R,
DC728910711,TC,RS,1,R,
DC728910712,TC,R,1,RS,
DC728910712,TC,RG,1,RS,
DC728910712,TC,RM,1,RS,
DC728910712,TC,RS,1,RS,
DC732813071,TC,R,1,R,0.0
DC732813071,TC,RG,1,R,
DC732813071,TC,RM,1,R,
DC732813071,TC,RS,1,R,
DC732813072,TC,R,1,R,0.0
DC732813072,TC,RG,1,R,
DC732813072,TC,RM,1,R,
DC732813072,TC,RS,1,R,
DC732813073,TC,R,0,R,1.0
DC732813073,TC,RG,0,R,
DC732813073,TC,RM,0,R,
DC732813073,TC,RS,0,R,
DC732813074,TC,R,1,R,
DC732813074,TC,RG,1,R,
DC732813074,TC,RM,1,R,
DC732813074,TC,RS,1,R,
DC733612351,TC,R,1,RG,
DC733612351,TC,RG,1,RG,0.0
DC733612351,TC,RM,1,RG,
DC733612351,TC,RS,1,RG,
DC733612352,TC,R,0,RG,
DC733612352,TC,RG,0,RG,0.0
DC733612352,TC,RM,0,RG,
DC733612352,TC,RS,0,RG,
DC733612353,TC,R,1,RG,
DC733612353,TC,RG,1,RG,
DC733612353,TC,RM,1,RG,
DC733612353,TC,RS,1,RG,
DC737311731,TC,R,0,R,1.0
DC737311731,TC,RG,0,R,
DC737311731,TC,RM,0,R,
DC737311731,TC,RS,0,R,
DC737311732,TC,R,0,RM,
DC737311732,TC,RG,0,RM,
DC737311732,TC,RM,0,RM,0.0
DC737311732,TC,RS,0,RM,
DC737311733,TC,R,1,RM,
DC737311733,TC,RG,1,RM,
DC737311733,TC,RM,1,RM,1.0
DC737311733,TC,RS,1,RM,
DC737311734,TC,R,1,RM,
DC737311734,TC,RG,1,RM,
DC737311734,TC,RM,1,RM,
DC737311734,TC,RS,1,RM,
DC738610221,TC,R,1,RS,
DC738610221,TC,RG,1,RS,
DC738610221,TC,RM,1,RS,
DC738610221,TC,RS,1,RS,1.0
DC738610222,TC,R,1,RS,
DC738610222,TC,RG,1,RS,
DC738610222,TC,RM,1,RS,
DC738610222,TC,RS,1,RS,1.0
DC738610223,TC,R,1,RS,
DC738610223,TC,RG,1,RS,
DC738610223,TC,RM,1,RS,
DC738610223,TC,RS,1,RS,0.0
DC738610224,TC,R,1,RS,
DC738610224,TC,RG,1,RS,
DC738610224,TC,RM,1,RS,
DC738610224,TC,RS,1,RS,1.0
DC738610225,TC,R,1,RS,
DC738610225,TC,RG,1,RS,
DC738610225,TC,RM,1,RS,
DC738610225,TC,RS,1,RS,
DC738914611,TC,R,1,R,1.0
DC738914611,TC,RG,1,R,
DC738914611,TC,RM,1,R,
DC738914611,TC,RS,1,R,
DC738914612,TC,R,0,R,1.0
DC738914612,TC,RG,0,R,
DC738914612,TC,RM,0,R,
DC738914612,TC,RS,0,R,
DC738914613,TC,R,1,R,0.0
DC738914613,TC,RG,1,R,
DC738914613,TC,RM,1,R,
DC738914613,TC,RS,1,R,
DC738914614,TC,R,0,R,
DC738914614,TC,RG,0,R,
DC738914614,TC,RM,0,R,
DC738914614,TC,RS,0,R,
DC739312791,TC,R,1,RM,
DC739312791,TC,RG,1,RM,
DC739312791,TC,RM,1,RM,0.0
DC739312791,TC,RS,1,RM,
DC739312792,TC,R,0,RM,
DC739312792,TC,RG,0,RM,
DC739312792,TC,RM,0,RM,1.0
DC739312792,TC,RS,0,RM,
DC739312793,TC,R,0,RM,
DC739312793,TC,RG,0,RM,
DC739312793,TC,RM,0,RM,0.0
DC739312793,TC,RS,0,RM,
DC739312794,TC,R,0,RM,
DC739312794,TC,RG,0,RM,
DC739312794,TC,RM,0,RM,0.0
DC739312794,TC,RS,0,RM,
DC739312795,TC,R,0,RM,
DC739312795,TC,RG,0,RM,
DC739312795,TC,RM,0,RM,0.0
DC739312795,TC,RS,0,RM,
DC739312796,TC,R,1,RM,
DC739312796,TC,RG,1,RM,
DC739312796,TC,RM,1,RM,
DC739312796,TC,RS,1,RM,
DC739914151,TC,R,1,R,0.0
DC739914151,TC,RG,1,R,
DC739914151,TC,RM,1,R,
DC739914151,TC,RS,1,R,
DC739914152,TC,R,0,R,1.0
DC739914152,TC,RG,0,R,
DC739914152,TC,RM,0,R,
DC739914152,TC,RS,0,R,
DC739914153,TC,R,0,R,1.0
DC739914153,TC,RG,0,R,
DC739914153,TC,RM,0,R,
DC739914153,TC,RS,0,R,
DC739914154,TC,R,1,R,
DC739914154,TC,RG,1,R,
DC739914154,TC,RM,1,R,
DC739914154,TC,RS,1,R,
DC740910761,TC,R,0,R,0.0
DC740910761,TC,RG,0,R,
DC740910761,TC,RM,0,R,
DC740910761,TC,RS,0,R,
DC740910762,TC,R,0,RS,
DC740910762,TC,RG,0,RS,
DC740910762,TC,RM,0,RS,
DC740910762,TC,RS,0,RS,
DC744111751,TC,R,1,R,0.0
DC744111751,TC,RG,1,R,
DC744111751,TC,RM,1,R,
DC744111751,TC,RS,1,R,
DC744111752,TC,R,0,RM,
DC744111752,TC,RG,0,RM,
DC744111752,TC,RM,0,RM,1.0
DC744111752,TC,RS,0,RM,
DC744111753,TC,R,0,RM,
DC744111753,TC,RG,0,RM,
DC744111753,TC,RM,0,RM,1.0
DC744111753,TC,RS,0,RM,
DC744111754,TC,R,0,RM,
DC744111754,TC,RG,0,RM,
DC744111754,TC,RM,0,RM,0.0
DC744111754,TC,RS,0,RM,
DC744111755,TC,R,0,RM,
DC744111755,TC,RG,0,RM,
DC744111755,TC,RM,0,RM,1.0
DC744111755,TC,RS,0,RM,
DC744111756,TC,R,0,RM,
DC744111756,TC,RG,0,RM,
DC744111756,TC,RM,0,RM,
DC744111756,TC,RS,0,RM,
DC747114711,TC,R,1,R,0.0
DC747114711,TC,RG,1,R,
DC747114711,TC,RM,1,R,
DC747114711,TC,RS,1,R,
DC747114712,TC,R,0,R,1.0
DC747114712,TC,RG,0,R,
DC747114712,TC,RM,0,R,
DC747114712,TC,RS,0,R,
DC747114713,TC,R,1,R,0.0
DC747114713,TC,RG,1,R,
DC747114713,TC,RM,1,R,
DC747114713,TC,RS,1,R,
DC747114714,TC,R,0,R,
DC747114714,TC,RG,0,R,
DC747114714,TC,RM,0,R,
DC747114714,TC,RS,0,R,
DC748511871,TC,R,1,R,1.0
DC748511871,TC,RG,1,R,
DC748511871,TC,RM,1,R,
DC748511871,TC,RS,1,R,
DC748511872,TC,R,1,RM,
DC748511872,TC,RG,1,RM,
DC748511872,TC,RM,1,RM,
DC748511872,TC,RS,1,RM,
DC748512781,TC,R,0,RM,
DC748512781,TC,RG,0,RM,
DC748512781,TC,RM,0,RM,1.0
DC748512781,TC,RS,0,RM,
DC748512782,TC,R,1,RM,
DC748512782,TC,RG,1,RM,
DC748512782,TC,RM,1,RM,
DC748512782,TC,RS,1,RM,
DC750311821,TC,R,0,R,1.0
DC750311821,TC,RG,0,R,
DC750311821,TC,RM,0,R,
DC750311821,TC,RS,0,R,
DC750311822,TC,R,0,R,
DC750311822,TC,RG,0,R,
DC750311822,TC,RM,0,R,
DC750311822,TC,RS,0,R,
DC752411881,TC,R,0,R,0.0
DC752411881,TC,RG,0,R,
DC752411881,TC,RM,0,R,
DC752411881,TC,RS,0,R,
DC752411882,TC,R,0,RM,
DC752411882,TC,RG,0,RM,
DC752411882,TC,RM,0,RM,1.0
DC752411882,TC,RS,0,RM,
DC752411883,TC,R,0,RM,
DC752411883,TC,RG,0,RM,
DC752411883,TC,RM,0,RM,1.0
DC752411883,TC,RS,0,RM,
DC752411884,TC,R,0,RM,
DC752411884,TC,RG,0,RM,
DC752411884,TC,RM,0,RM,1.0
DC752411884,TC,RS,0,RM,
DC752411885,TC,R,0,RM,
DC752411885,TC,RG,0,RM,
DC752411885,TC,RM,0,RM,
DC752411885,TC,RS,0,RM,
DC752712411,TC,R,0,RG,
DC752712411,TC,RG,0,RG,0.0
DC752712411,TC,RM,0,RG,
DC752712411,TC,RS,0,RG,
DC752712412,TC,R,0,RG,
DC752712412,TC,RG,0,RG,1.0
DC752712412,TC,RM,0,RG,
DC752712412,TC,RS,0,RG,
DC752712413,TC,R,0,RG,
DC752712413,TC,RG,0,RG,
DC752712413,TC,RM,0,RG,
DC752712413,TC,RS,0,RG,
DC754414181,TC,R,1,R,0.0
DC754414181,TC,RG,1,R,
DC754414181,TC,RM,1,R,
DC754414181,TC,RS,1,R,
DC754414182,TC,R,0,R,1.0
DC754414182,TC,RG,0,R,
DC754414182,TC,RM,0,R,
DC754414182,TC,RS,0,R,
DC754414183,TC,R,1,R,0.0
DC754414183,TC,RG,1,R,
DC754414183,TC,RM,1,R,
DC754414183,TC,RS,1,R,
DC754414184,TC,R,0,R,
DC754414184,TC,RG,0,R,
DC754414184,TC,RM,0,R,
DC754414184,TC,RS,0,R,
DC757710881,TC,R,0,R,0.0
DC757710881,TC,RG,0,R,
DC757710881,TC,RM,0,R,
DC757710881,TC,RS,0,R,
DC757710882,TC,R,0,RS,
DC757710882,TC,RG,0,RS,
DC757710882,TC,RM,0,RS,
DC757710882,TC,RS,0,RS,1.0
DC757710883,TC,R,1,RS,
DC757710883,TC,RG,1,RS,
